"partid","ABCTEU_OS","ABCTEU_CS","ABCTEU_DEV","ABCTEU_BIC","ABCT4P_OS","ABCT4P_PW","ABCT4P_LA","ABCT4P_CS","ABCT4P_DEV","ABCT4P_BIC","ABCT6P_OSg","ABCT6P_OSl","ABCT6P_PWg","ABCT6P_PWl","ABCT6P_LA","ABCT6P_CS","ABCT6P_DEV","ABCT6P_BIC","ABCTRN_DEV","MPLEU_OS","MPLEU_CS","MPLEU_DEV","MPLEU_BIC","MPL4P_OS","MPL4P_PW","MPL4P_LA","MPL4P_CS","MPL4P_DEV","MPL4P_BIC","MPL6P_OSg","MPL6P_OSl","MPL6P_PWg","MPL6P_PWl","MPL6P_LA","MPL6P_CS","MPL6P_DEV","MPL6P_BIC","MPLRN_DEV","CCTEU_OS","CCTEU_CS","CCTEU_DEV","CCTEU_BIC","CCT3P_OS","CCT3P_PW","CCT3P_LA","CCT3P_DEV","CCT3P_BIC","CCT4P_OS","CCT4P_PW","CCT4P_LA","CCT4P_CS","CCT4P_DEV","CCT4P_BIC","CCT6P_OSg","CCT6P_OSl","CCT6P_PWg","CCT6P_PWl","CCT6P_LA","CCT6P_CS","CCT6P_DEV","CCT6P_BIC","CCTRN_mp","CCTRN_DEV","CCTRN_BIC","BARTRN_pm","BARTRN_DEV","BARTRN_BIC","BART1_OS","BART1_alpha","BART1_mu","BART1_LA","BART1_CS","BART1_DEV","BART1_BIC","BART3_OS","BART3_alpha","BART3_mu","BART3_CS","BART3_DEV","BART3_BIC"
65067301,0.99017402,0.18257293,43.14356,50.967606,1.0085137,0.91101342,2.5358757,0.19846935,30.367095,46.015187,0.60551578,1.1219072,1.3547502,0.75442439,0.25568406,2.250726,20.111116,43.583254,69.314718,0.35695341,1.3002785,78.822911,87.20222,0.55812156,0.48066551,1.6679054,1.7181477,50.530688,67.289307,0.2328411,0.50755006,9.9999997,0.62090174,0.5281166,8.2661517,44.617968,69.755896,91.495428,0.44804299,9.9370493,242.60912,251.47075,0.19214917,0.29833565,0.82857094,227.86119,241.15364,0.19217471,0.29836783,0.82855241,10,227.86119,245.58446,0.092905581,0.19872622,0.39068603,0.0090860084,1.2313458,10,225.18775,251.77266,0.78862081,253.7648,258.19562,0.97010043,503.42258,506.82378,0.46440325,3393.5279,3432.2638,9.9971444,9.4590799,164.87519,181.88117,1.0636057,2486.1086,2516.6042,0.075893486,165.40089,179.00568
65067401,0.12484046,1.8174103,66.904796,74.728842,0.71626972,0.32762185,2.2505015,0.19074332,62.24255,77.890642,0.22196007,1.2660722,0.39726818,0.37380756,0.0084665257,3.1034699,60.601532,84.07367,69.314718,0.26764171,0.73121585,88.395281,96.774591,0.26543965,0.18434469,1.4553147,10,44.851999,61.610618,0.27786846,0.080405368,0.4299875,3.5206837e-11,10,10,40.779482,65.91741,91.495428,0.057523766,5.0791777,235.38026,244.2419,0.092676544,0.3339101,0.21963968,127.73609,141.02854,0.092670416,0.33389222,0.21963309,10,127.73609,145.45936,0.070732037,3.1764381,0.3677174,1.7612035,10,8.528421,118.62768,145.21258,0.97633813,141.96224,146.39306,0.98104295,356.83377,360.23497,0.44665039,1.3720266,0.49173679,9.8247885,9.7543303,135.35958,152.36557,1.118772,78.323129,78.323129,0.072904385,134.98179,148.58658
65067501,0.80298084,0.40041374,45.084495,52.908541,0.80952092,0.93420481,2.0769539,0.3847739,38.65905,54.307142,0.8599777,0.85137012,0.75501183,1.0110778,1.8241318,0.37029649,37.435688,60.907826,69.314718,0.5989614,1.1526914,50.559748,58.939057,0.41661696,0.46764668,0.82485326,4.347054,46.631132,63.389751,0.35207602,0.1642294,0.8037722,2.0716762e-11,3.7998896,6.4058997,44.078609,69.216537,91.495428,0.15387119,4.3768842,311.01884,319.88047,0.12174675,0.20682383,0.53319251,265.07278,278.36523,0.12175072,0.20683542,0.53319047,10,265.07278,282.79605,0.056357518,0.1910772,0.25118497,1.2221224e-10,0.88271582,10,263.09915,289.68405,0.89161457,278.59967,283.03049,0.96637191,630.05125,633.45244,1.0324612,291.91683,294.2984,1.2694671,7.9396853,153.57526,170.58124,0.65349845,703.60234,709.39795,0.11954039,154.43582,168.04061
65067601,1.2834636,0.029707585,50.541588,58.365634,0.87501175,1.441967,4.105207,0.31234069,20.317033,35.965125,0.31696937,1.3461961,1.7261961,1.4183704,0.040701059,10,14.003724,37.475862,69.314718,0.54204782,1.5156375,51.270434,59.649743,0.80963818,0.60195033,1.5008207,2.1798295,19.940765,36.699384,0.51218107,0.57400938,3.669306,0.2000062,1.7318528,10,8.430355,33.568283,91.495428,0.1320401,6.9636591,210.68278,219.54442,0.057611062,0.32485311,0.58639119,165.73295,179.02541,0.05763024,0.32489574,0.5863742,10,165.73295,183.45622,5.7177096e-10,1.1145311,0.49319282,1.2805043,3.9860934,5.5386441,164.63933,191.22423,0.95585718,213.09216,217.52298,0.9582074,573.22939,576.63059,1.3755011,129.73238,130.85486,0.40552333,9.9567245,102.55339,119.55937,0.49711392,216.02119,217.97619,0.63195828,81.877746,95.482536
65067701,0.98826877,0.20947352,38.866512,46.690558,1.3263734,0.85364929,0.80272265,0.055131084,37.242967,52.891059,1.4868558,0.98110407,0.93105424,0.73493824,10,0.030891421,32.930026,56.402164,69.314718,0.65550091,0.56561451,62.545958,70.925268,3.722408,3.1548805,10,9.7381775e-07,37.059636,53.818255,0.50496876,1.5396701,9.9999999,0.81438236,0.02723557,4.5662808,18.290351,43.42828,91.495428,0.38114702,10,258.34654,267.20817,0.22750837,0.33189923,0.4377139,222.76018,236.05263,0.22753138,0.3319394,0.43767173,10,222.76018,240.48345,0.20375748,0.48519899,0.32228864,0.39079271,0.77136782,10,220.58045,247.16535,0.87849774,237.4718,241.90262,0.98236284,301.73421,305.10151,0.44416862,135.23777,137.69808,9.6335695,9.917182,145.96822,162.80469,1.3353725,99.017129,99.91562,0.043468545,158.51289,171.98207
65067801,0.54655563,0.86604618,55.685635,63.509681,0.58789346,0.97728643,1.9980082,0.5819325,53.392754,69.040846,0.059655949,1.451891,10,0.77096317,0.0039774262,10,42.25202,65.724158,69.314718,0.53439079,2.3891567,39.241731,47.62104,0.72520962,0.51483758,1.2604689,3.7393235,17.337358,34.095977,0.57753613,0.52793709,1.2089949,2.893108e-10,2.0738412,7.0559638,13.367533,38.505462,91.495428,0.12315666,4.8541861,227.60772,236.46935,0.069623725,0.27241691,0.87269117,217.15362,230.44607,0.069603034,0.27238892,0.87270593,10,217.15362,234.87688,0.042799902,0.11821883,0.30844782,0.17711009,1.1021692,10,216.42637,243.01128,0.88888666,269.99604,274.42686,0.95499993,587.26764,590.66884,1.1612295,604.25088,606.81334,1.6827819,9.8175068,139.34326,156.34925,0.35982258,1002.4622,1008.3649,0.20117491,143.09716,156.70195
65067901,0.66967726,0.82538412,42.211079,50.035125,0.78123213,0.80353661,1.208636,0.58510777,40.433514,56.081606,1.1088291,0.61073881,0.655412,0.90832171,10,0.17444819,35.234955,58.707093,69.314718,0.65402921,1.3233133,39.318329,47.697639,0.57588952,0.36741981,0.94025932,3.6340599,32.842845,49.601464,0.48588777,0.69157076,0.6626189,2.7457814e-10,0.41986254,5.7623547,29.713794,54.851723,91.495428,0.10428842,4.5503826,268.23569,277.09733,0.027919062,0.16307986,0.66041497,237.12847,250.42092,0.017140562,1.5199136,0.087929183,3.0276168,235.94329,253.66656,1.9482749e-11,0.88974487,1.4338135,0.54105292,1.99153,3.3781673,233.03579,259.62069,0.91536743,260.36638,264.7972,0.9805554,414.15427,417.55547,0.67698912,94.220477,94.603251,3.9602002,9.2527706,139.6808,156.68678,0.80725929,1023.2073,1031.0521,0.091498668,139.79765,153.40244
65068001,1.3663234,0.019882985,49.112458,56.936504,0.95625034,1.1822536,3.8216521,0.14882097,30.342784,45.990876,0.95988363,0.9298065,1.3812045,1.1647388,5.0568701,0.12802621,30.119247,53.591385,69.314718,0.44985084,2.3374894,53.273296,61.652605,0.63926732,0.49830423,1.4207186,5.9470648,15.113898,31.872517,0.50934654,0.44984481,0.93501097,0.065170669,2.2479824,10,12.293931,37.431859,91.495428,0.083590796,5.1603643,224.54968,233.41132,0.021926456,0.23753315,0.74508577,204.78469,218.07714,0.021938714,0.23755093,0.74507066,10,204.78469,222.50796,5.2053917e-11,0.10191088,0.1574371,0.3793617,0.8747546,10,203.94098,230.52588,0.93613358,260.28033,264.71115,0.97157942,736.49704,739.89824,1.0841761,6.08175,5.4421728,1.328783,9.7861823,126.36519,143.37118,0.52332034,126.04439,126.40218,0.19095149,123.13339,136.73818
65068101,0.903154,0.27399305,44.080265,51.904311,0.91105345,0.94360018,1.8822126,0.25798192,39.086591,54.734683,0.75552774,1.0121987,1.1242119,0.86018181,0.58483512,0.55839131,37.621344,61.093482,69.314718,0.3521596,1.3855911,78.178853,86.558162,0.74171112,0.61796057,2.1063094,10,6.306369,23.064988,0.93344934,1.04144,0.41218288,1.0557655,1.3659366,10,4.0155761,29.153505,91.495428,0.32471186,4.2955936,243.54628,252.40791,0.13635189,0.25878668,1.2167387,236.82239,250.11484,0.26708862,0.58899954,1.4387176,6.7314888,236.41601,254.13928,0.060891667,0.19852103,10,0.34370871,3.1166093,4.2296395,228.08095,254.66585,0.64423157,270.79314,275.22396,0.91819289,463.81749,467.21868,0.88579219,124.3555,124.95982,7.3635555,9.9998564,144.94127,161.94726,0.21853245,170.18283,171.33139,0.33708503,145.58256,159.18735
65068201,0.53685704,0.81090145,57.272351,65.096397,0.48456598,1.1112266,2.2348177,0.73286551,55.226998,70.87509,0.50738094,0.35017399,0.61175082,5.9703002,1.292141,1.3998433,52.235426,75.707564,69.314718,0.31147686,10,33.506401,41.885711,0.40463285,0.66197073,1.1892534,9.7801011,22.802273,39.560892,0.61426018,1.3327544,0.51769605,10,0.030119908,10,7.625443,32.763371,91.495428,1.9935831e-10,3.000309,251.09146,259.95309,2.2585833e-09,0.10629963,0.54609402,196.32248,209.61493,1.3440915e-11,0.25227717,0.19765416,5.3416684,196.19261,213.91588,5.8675287e-12,0.75586303,0.16602226,5.0758748,0.80727001,5.5805153,194.96982,221.55472,0.93578122,207.90657,212.33739,0.92323265,536.19004,539.59123,1.9983775,628.48856,629.34407,0.35162926,6.3553981,143.40198,160.40796,0.091110122,2141.4137,2146.2117,0.33059223,139.13335,152.73814
65068301,2.4251712e-11,0.078439434,69.310796,77.134842,1.9366882,0.14806494,1.7032611,0.00091165005,53.016112,68.664204,1.9147572,1.5812061,1.4988011e-13,0.22365777,10,0.0010522061,48.958353,72.430491,69.314718,0.00032580172,1.110223e-15,91.495428,99.874737,1.9512976,0.11383563,10,0.0030523068,24.349809,41.108428,0.54134058,0.34981628,1.3827503,2.3328589e-09,8.0120852,3.4463279,22.045727,47.183656,91.495428,0.14961555,3.4691536,263.82648,272.68811,0.072213323,0.11304851,0.62405843,236.00481,249.29726,0.072234397,0.11307322,0.62407464,10,236.00481,253.72808,1.2740697e-10,0.26337457,3.9577397e-10,0.31038962,1.0010112,10,230.65194,257.23684,0.84751084,240.8228,245.25362,0.97891083,601.20301,604.6042,0.83655284,13.970878,13.707233,2.3555553,9.9371547,133.85414,150.86013,0.86900332,96.87652,97.26587,0.097720804,129.29224,142.89703
65068401,1.4678634,0.016244406,44.24083,52.064876,1.2322729,1.0930307,2.1816791,0.056115987,33.079225,48.727317,0.54676025,1.5275493,1.3545088,1.1031832,0.020796971,1.8933315,28.538229,52.010367,69.314718,0.40375031,2.1145338,63.631975,72.011285,1.2755163,2.3976768,3.163887,3.84543,0.49300864,17.251628,1.0769986,0.96656495,9.9401062,1.8128119,6.8212805,8.9130525,0.00079347025,25.138722,91.495428,0.092908605,5.2224864,244.95119,253.81283,0.13035801,0.31382379,0.17746127,152.16433,165.45678,0.13037022,0.31385493,0.17745491,10,152.16433,169.8876,0.1272807,0.84446266,0.58224039,2.6646296e-10,0.78871461,10,145.09279,171.67769,0.96756998,158.83927,163.27009,0.97733723,458.45841,461.85961,1.0872484,13.457093,13.807558,0.94017378,8.9341647,131.66387,148.66986,0.85325536,497.33863,503.80828,0.12401337,135.33403,148.93882
