"partid","location","gamble_lab","domain","gamble_ind","rt_decision","H","R","decision"
65066101,"Berlin","he04_4","loss",7,17672,0,1,"B"
65066101,"Berlin","he04_2","gain",8,6752,1,1,"A"
65066201,"Berlin","he04_4","loss",1,9708,1,0,"A"
65066201,"Berlin","he04_5","gain",2,6996,0,0,"B"
65066201,"Berlin","he04_1","gain",3,6911,1,1,"A"
65066201,"Berlin","he04_2inv","loss",4,11689,1,0,"A"
65066201,"Berlin","he04_6","gain",5,5571,0,0,"B"
65066201,"Berlin","he04_2","gain",6,4773,0,0,"B"
65066201,"Berlin","he04_6inv","loss",7,4874,0,1,"B"
65066201,"Berlin","he04_3","loss",8,20239,1,0,"A"
65066301,"Berlin","he04_3","loss",1,9645,1,0,"A"
65066301,"Berlin","he04_5","gain",2,4302,0,0,"B"
65066301,"Berlin","he04_2inv","loss",3,21021,1,0,"A"
65066301,"Berlin","he04_1","gain",4,31535,1,1,"A"
65066301,"Berlin","he04_6inv","loss",5,9985,0,1,"B"
65066301,"Berlin","he04_4","loss",6,18236,1,0,"A"
65066301,"Berlin","he04_2","gain",7,10161,1,1,"A"
65066301,"Berlin","he04_6","gain",8,8205,0,0,"B"
65066401,"Berlin","he04_6inv","loss",1,16143,1,0,"A"
65066401,"Berlin","he04_4","loss",2,17492,1,0,"A"
65066401,"Berlin","he04_2inv","loss",3,14344,0,1,"B"
65066401,"Berlin","he04_6","gain",4,7754,1,1,"A"
65066401,"Berlin","he04_5","gain",5,8666,0,0,"B"
65066401,"Berlin","he04_3","loss",6,6178,1,0,"A"
65066401,"Berlin","he04_2","gain",7,6429,1,1,"A"
65066401,"Berlin","he04_1","gain",8,4360,1,1,"A"
65066501,"Berlin","he04_6inv","loss",1,9704,0,1,"B"
65066501,"Berlin","he04_2inv","loss",2,13850,1,0,"A"
65066501,"Berlin","he04_6","gain",3,9008,0,0,"B"
65066501,"Berlin","he04_3","loss",4,7507,1,0,"A"
65066501,"Berlin","he04_2","gain",5,6531,0,0,"B"
65066501,"Berlin","he04_1","gain",6,4545,0,0,"B"
65066501,"Berlin","he04_5","gain",7,5655,1,1,"A"
65066501,"Berlin","he04_4","loss",8,11193,0,1,"B"
65066601,"Berlin","he04_4","loss",1,17569,0,1,"B"
65066601,"Berlin","he04_5","gain",2,10244,0,0,"B"
65066601,"Berlin","he04_2","gain",3,19011,1,1,"A"
65066601,"Berlin","he04_2inv","loss",4,15714,1,0,"A"
65066601,"Berlin","he04_3","loss",5,12450,1,0,"A"
65066601,"Berlin","he04_6","gain",6,14570,1,1,"A"
65066601,"Berlin","he04_1","gain",7,7607,0,0,"B"
65066601,"Berlin","he04_6inv","loss",8,12345,1,0,"A"
65066701,"Berlin","he04_6","gain",1,11409,0,0,"B"
65066701,"Berlin","he04_2inv","loss",2,7937,0,1,"B"
65066701,"Berlin","he04_4","loss",3,13478,0,1,"B"
65066701,"Berlin","he04_2","gain",4,8566,0,0,"B"
65066701,"Berlin","he04_6inv","loss",5,11173,0,1,"B"
65066701,"Berlin","he04_3","loss",6,8969,1,0,"A"
65066701,"Berlin","he04_5","gain",7,16741,1,1,"A"
65066701,"Berlin","he04_1","gain",8,4773,0,0,"B"
65066801,"Berlin","he04_4","loss",1,16123,1,0,"A"
65066801,"Berlin","he04_2inv","loss",2,12411,1,0,"A"
65066801,"Berlin","he04_1","gain",3,8008,0,0,"B"
65066801,"Berlin","he04_6inv","loss",4,20069,0,1,"B"
65066801,"Berlin","he04_3","loss",5,9293,1,0,"A"
65066801,"Berlin","he04_2","gain",6,4933,1,1,"A"
65066801,"Berlin","he04_6","gain",7,7208,1,1,"A"
65066801,"Berlin","he04_5","gain",8,16538,0,0,"B"
65066901,"Berlin","he04_2inv","loss",1,11264,0,1,"B"
65066901,"Berlin","he04_1","gain",2,9088,0,0,"B"
65066901,"Berlin","he04_3","loss",3,9176,0,1,"B"
65066901,"Berlin","he04_6inv","loss",4,9044,0,1,"B"
65066901,"Berlin","he04_4","loss",5,22858,1,0,"A"
65066901,"Berlin","he04_6","gain",6,10149,1,1,"A"
65066901,"Berlin","he04_5","gain",7,10940,1,1,"A"
65066901,"Berlin","he04_2","gain",8,11799,0,0,"B"
65067001,"Berlin","he04_3","loss",1,31059,1,0,"A"
65067001,"Berlin","he04_1","gain",2,9045,1,1,"A"
65067001,"Berlin","he04_2inv","loss",3,16383,1,0,"A"
65067001,"Berlin","he04_2","gain",4,6164,0,0,"B"
65067001,"Berlin","he04_6","gain",5,8759,0,0,"B"
65067001,"Berlin","he04_5","gain",6,6793,1,1,"A"
65067001,"Berlin","he04_4","loss",7,21519,0,1,"B"
65067001,"Berlin","he04_6inv","loss",8,20388,0,1,"B"
65067101,"Berlin","he04_2inv","loss",1,18611,1,0,"A"
65067101,"Berlin","he04_1","gain",2,7918,0,0,"B"
65067101,"Berlin","he04_4","loss",3,10166,1,0,"A"
65067101,"Berlin","he04_3","loss",4,19476,1,0,"A"
65067101,"Berlin","he04_2","gain",5,17916,0,0,"B"
65067101,"Berlin","he04_6inv","loss",6,13626,1,0,"A"
65067101,"Berlin","he04_6","gain",7,11854,1,1,"A"
65067101,"Berlin","he04_5","gain",8,8555,1,1,"A"
65067201,"Berlin","he04_4","loss",1,7224,0,1,"B"
65067201,"Berlin","he04_6","gain",2,12927,0,0,"B"
65067201,"Berlin","he04_3","loss",3,6942,1,0,"A"
65067201,"Berlin","he04_5","gain",4,6300,1,1,"A"
65067201,"Berlin","he04_6inv","loss",5,7745,0,1,"B"
65067201,"Berlin","he04_2inv","loss",6,11276,0,1,"B"
65067201,"Berlin","he04_1","gain",7,6430,0,0,"B"
65067201,"Berlin","he04_2","gain",8,5250,1,1,"A"
65067301,"Berlin","he04_4","loss",1,7499,0,1,"B"
65067301,"Berlin","he04_2","gain",2,6657,0,0,"B"
65067301,"Berlin","he04_1","gain",3,3679,0,0,"B"
65067301,"Berlin","he04_6inv","loss",4,9078,0,1,"B"
65067301,"Berlin","he04_5","gain",5,6425,0,0,"B"
65067301,"Berlin","he04_3","loss",6,7220,1,0,"A"
65067301,"Berlin","he04_6","gain",7,5171,1,1,"A"
65067301,"Berlin","he04_2inv","loss",8,5505,1,0,"A"
65067401,"Berlin","he04_6","gain",1,24738,1,1,"A"
65067401,"Berlin","he04_6inv","loss",2,37683,1,0,"A"
65067401,"Berlin","he04_2","gain",3,14484,1,1,"A"
65067401,"Berlin","he04_4","loss",4,9174,0,1,"B"
65067401,"Berlin","he04_5","gain",5,14243,1,1,"A"
65067401,"Berlin","he04_2inv","loss",6,7909,0,1,"B"
65067401,"Berlin","he04_1","gain",7,4476,1,1,"A"
65067401,"Berlin","he04_3","loss",8,5087,1,0,"A"
65067501,"Berlin","he04_5","gain",1,4312,0,0,"B"
65067501,"Berlin","he04_2","gain",2,6614,0,0,"B"
65067501,"Berlin","he04_4","loss",3,3347,0,1,"B"
65067501,"Berlin","he04_3","loss",4,5374,0,1,"B"
65067501,"Berlin","he04_6","gain",5,11489,0,0,"B"
65067501,"Berlin","he04_1","gain",6,4394,0,0,"B"
65067501,"Berlin","he04_2inv","loss",7,9334,0,1,"B"
65067501,"Berlin","he04_6inv","loss",8,6996,0,1,"B"
65067601,"Berlin","he04_6inv","loss",1,7305,0,1,"B"
65067601,"Berlin","he04_2inv","loss",2,11724,0,1,"B"
65067601,"Berlin","he04_1","gain",3,6957,0,0,"B"
65067601,"Berlin","he04_5","gain",4,7015,0,0,"B"
65067601,"Berlin","he04_6","gain",5,10143,0,0,"B"
65067601,"Berlin","he04_2","gain",6,22958,1,1,"A"
65067601,"Berlin","he04_3","loss",7,4694,0,1,"B"
65067601,"Berlin","he04_4","loss",8,7040,0,1,"B"
65067701,"Berlin","he04_3","loss",1,22095,0,1,"B"
65067701,"Berlin","he04_6inv","loss",2,12903,0,1,"B"
65067701,"Berlin","he04_2","gain",3,8320,0,0,"B"
65067701,"Berlin","he04_6","gain",4,30918,1,1,"A"
65067701,"Berlin","he04_2inv","loss",5,10559,0,1,"B"
65067701,"Berlin","he04_4","loss",6,9066,0,1,"B"
65067701,"Berlin","he04_5","gain",7,6722,1,1,"A"
65067701,"Berlin","he04_1","gain",8,9346,0,0,"B"
65067801,"Berlin","he04_5","gain",1,6252,0,0,"B"
65067801,"Berlin","he04_3","loss",2,21827,1,0,"A"
65067801,"Berlin","he04_6inv","loss",3,21840,1,0,"A"
65067801,"Berlin","he04_2","gain",4,18181,1,1,"A"
65067801,"Berlin","he04_4","loss",5,13906,0,1,"B"
65067801,"Berlin","he04_6","gain",6,16075,1,1,"A"
65067801,"Berlin","he04_1","gain",7,6968,0,0,"B"
65067801,"Berlin","he04_2inv","loss",8,42278,0,1,"B"
65067901,"Berlin","he04_5","gain",1,4654,0,0,"B"
65067901,"Berlin","he04_2inv","loss",2,9029,0,1,"B"
65067901,"Berlin","he04_6inv","loss",3,6685,1,0,"A"
65067901,"Berlin","he04_6","gain",4,5231,1,1,"A"
65067901,"Berlin","he04_1","gain",5,4782,0,0,"B"
65067901,"Berlin","he04_3","loss",6,8635,0,1,"B"
65067901,"Berlin","he04_2","gain",7,11311,0,0,"B"
65067901,"Berlin","he04_4","loss",8,5656,0,1,"B"
65068001,"Berlin","he04_2","gain",1,9195,0,0,"B"
65068001,"Berlin","he04_5","gain",2,6076,0,0,"B"
65068001,"Berlin","he04_6inv","loss",3,12405,0,1,"B"
65068001,"Berlin","he04_4","loss",4,9559,1,0,"A"
65068001,"Berlin","he04_1","gain",5,8653,1,1,"A"
65068001,"Berlin","he04_3","loss",6,9563,0,1,"B"
65068001,"Berlin","he04_2inv","loss",7,12068,1,0,"A"
65068001,"Berlin","he04_6","gain",8,8918,0,0,"B"
65068101,"Berlin","he04_2inv","loss",1,13684,1,0,"A"
65068101,"Berlin","he04_5","gain",2,7323,0,0,"B"
65068101,"Berlin","he04_6inv","loss",3,13316,1,0,"A"
65068101,"Berlin","he04_6","gain",4,14563,0,0,"B"
65068101,"Berlin","he04_2","gain",5,5383,0,0,"B"
65068101,"Berlin","he04_3","loss",6,5305,0,1,"B"
65068101,"Berlin","he04_4","loss",7,9447,0,1,"B"
65068101,"Berlin","he04_1","gain",8,4671,1,1,"A"
65068201,"Berlin","he04_2inv","loss",1,8086,0,1,"B"
65068201,"Berlin","he04_3","loss",2,8871,0,1,"B"
65068201,"Berlin","he04_5","gain",3,7570,0,0,"B"
65068201,"Berlin","he04_4","loss",4,21221,0,1,"B"
65068201,"Berlin","he04_6","gain",5,13479,0,0,"B"
65068201,"Berlin","he04_1","gain",6,3857,0,0,"B"
65068201,"Berlin","he04_2","gain",7,8754,1,1,"A"
65068201,"Berlin","he04_6inv","loss",8,18947,0,1,"B"
65068301,"Berlin","he04_5","gain",1,7792,0,0,"B"
65068301,"Berlin","he04_2","gain",2,12913,1,1,"A"
65068301,"Berlin","he04_3","loss",3,8109,1,0,"A"
65068301,"Berlin","he04_2inv","loss",4,9278,1,0,"A"
65068301,"Berlin","he04_4","loss",5,8377,1,0,"A"
65068301,"Berlin","he04_6inv","loss",6,6106,1,0,"A"
65068301,"Berlin","he04_1","gain",7,5303,0,0,"B"
65068301,"Berlin","he04_6","gain",8,9598,1,1,"A"
65068401,"Berlin","he04_5","gain",1,3895,0,0,"B"
65068401,"Berlin","he04_6inv","loss",2,7248,0,1,"B"
65068401,"Berlin","he04_2","gain",3,3786,1,1,"A"
65068401,"Berlin","he04_2inv","loss",4,4408,1,0,"A"
65068401,"Berlin","he04_6","gain",5,4988,0,0,"B"
65068401,"Berlin","he04_1","gain",6,4051,1,1,"A"
65068401,"Berlin","he04_4","loss",7,5653,0,1,"B"
65068401,"Berlin","he04_3","loss",8,9052,0,1,"B"
65068501,"Berlin","he04_5","gain",1,2777,0,0,"B"
65068501,"Berlin","he04_2","gain",2,622,0,0,"B"
65068501,"Berlin","he04_1","gain",3,566,1,1,"A"
65068501,"Berlin","he04_6","gain",4,485,0,0,"B"
65068501,"Berlin","he04_4","loss",5,498,1,0,"A"
65068501,"Berlin","he04_3","loss",6,670,0,1,"B"
65068501,"Berlin","he04_2inv","loss",7,553,0,1,"B"
65068501,"Berlin","he04_6inv","loss",8,1342,1,0,"A"
65068601,"Berlin","he04_2inv","loss",1,9706,1,0,"A"
65068601,"Berlin","he04_2","gain",2,9751,0,0,"B"
65068601,"Berlin","he04_3","loss",3,12972,0,1,"B"
65068601,"Berlin","he04_1","gain",4,4597,0,0,"B"
65068601,"Berlin","he04_5","gain",5,8056,1,1,"A"
65068601,"Berlin","he04_4","loss",6,4655,0,1,"B"
65068601,"Berlin","he04_6inv","loss",7,11581,0,1,"B"
65068601,"Berlin","he04_6","gain",8,28071,0,0,"B"
65068701,"Berlin","he04_3","loss",1,19660,0,1,"B"
65068701,"Berlin","he04_2","gain",2,8547,1,1,"A"
65068701,"Berlin","he04_6inv","loss",3,9594,0,1,"B"
65068701,"Berlin","he04_2inv","loss",4,12207,0,1,"B"
65068701,"Berlin","he04_6","gain",5,8288,0,0,"B"
65068701,"Berlin","he04_4","loss",6,4127,0,1,"B"
65068701,"Berlin","he04_1","gain",7,5739,0,0,"B"
65068701,"Berlin","he04_5","gain",8,8828,0,0,"B"
65068801,"Berlin","he04_1","gain",1,7334,0,0,"B"
65068801,"Berlin","he04_6","gain",2,18486,1,1,"A"
65068801,"Berlin","he04_6inv","loss",3,13934,1,0,"A"
65068801,"Berlin","he04_3","loss",4,27521,1,0,"A"
65068801,"Berlin","he04_2inv","loss",5,106385,1,0,"A"
65068801,"Berlin","he04_2","gain",6,15400,0,0,"B"
65068801,"Berlin","he04_4","loss",7,23791,1,0,"A"
65068801,"Berlin","he04_5","gain",8,11175,1,1,"A"
65068901,"Berlin","he04_4","loss",1,7686,1,0,"A"
65068901,"Berlin","he04_2","gain",2,13896,0,0,"B"
65068901,"Berlin","he04_1","gain",3,8480,0,0,"B"
65068901,"Berlin","he04_6inv","loss",4,13944,1,0,"A"
65068901,"Berlin","he04_3","loss",5,8100,1,0,"A"
65068901,"Berlin","he04_5","gain",6,6407,0,0,"B"
65068901,"Berlin","he04_2inv","loss",7,9548,0,1,"B"
65068901,"Berlin","he04_6","gain",8,9424,1,1,"A"
65069001,"Berlin","he04_4","loss",1,18632,0,1,"B"
65069001,"Berlin","he04_2inv","loss",2,15465,0,1,"B"
65069001,"Berlin","he04_6inv","loss",3,13562,0,1,"B"
65069001,"Berlin","he04_5","gain",4,16649,1,1,"A"
65069001,"Berlin","he04_3","loss",5,13845,0,1,"B"
65069001,"Berlin","he04_6","gain",6,13742,0,0,"B"
65069001,"Berlin","he04_2","gain",7,7455,1,1,"A"
65069001,"Berlin","he04_1","gain",8,6198,1,1,"A"
65069101,"Berlin","he04_1","gain",1,5320,0,0,"B"
65069101,"Berlin","he04_6","gain",2,7288,0,0,"B"
65069101,"Berlin","he04_6inv","loss",3,7992,0,1,"B"
65069101,"Berlin","he04_2","gain",4,7442,0,0,"B"
65069101,"Berlin","he04_3","loss",5,4982,0,1,"B"
65069101,"Berlin","he04_4","loss",6,4226,1,0,"A"
65069101,"Berlin","he04_2inv","loss",7,7018,1,0,"A"
65069101,"Berlin","he04_5","gain",8,6599,0,0,"B"
65069201,"Berlin","he04_4","loss",1,7373,0,1,"B"
65069201,"Berlin","he04_2inv","loss",2,10142,0,1,"B"
65069201,"Berlin","he04_6","gain",3,18257,0,0,"B"
65069201,"Berlin","he04_1","gain",4,6537,0,0,"B"
65069201,"Berlin","he04_3","loss",5,8655,1,0,"A"
65069201,"Berlin","he04_2","gain",6,4272,1,1,"A"
65069201,"Berlin","he04_6inv","loss",7,11185,0,1,"B"
65069201,"Berlin","he04_5","gain",8,6362,1,1,"A"
65069301,"Berlin","he04_3","loss",1,25778,1,0,"A"
65069301,"Berlin","he04_4","loss",2,8797,1,0,"A"
65069301,"Berlin","he04_6inv","loss",3,12225,1,0,"A"
65069301,"Berlin","he04_6","gain",4,14463,1,1,"A"
65069301,"Berlin","he04_5","gain",5,15769,1,1,"A"
65069301,"Berlin","he04_2","gain",6,18033,0,0,"B"
65069301,"Berlin","he04_2inv","loss",7,13169,1,0,"A"
65069301,"Berlin","he04_1","gain",8,5733,0,0,"B"
65069401,"Berlin","he04_2","gain",1,8969,1,1,"A"
65069401,"Berlin","he04_5","gain",2,3807,0,0,"B"
65069401,"Berlin","he04_4","loss",3,8940,0,1,"B"
65069401,"Berlin","he04_2inv","loss",4,14664,1,0,"A"
65069401,"Berlin","he04_1","gain",5,3863,0,0,"B"
65069401,"Berlin","he04_6","gain",6,14778,0,0,"B"
65069401,"Berlin","he04_6inv","loss",7,4232,1,0,"A"
65069401,"Berlin","he04_3","loss",8,7038,1,0,"A"
65069501,"Berlin","he04_3","loss",1,36647,0,1,"B"
65069501,"Berlin","he04_4","loss",2,7682,0,1,"B"
65069501,"Berlin","he04_5","gain",3,18307,1,1,"A"
65069501,"Berlin","he04_1","gain",4,17765,0,0,"B"
65069501,"Berlin","he04_2inv","loss",5,17475,0,1,"B"
65069501,"Berlin","he04_6","gain",6,9794,0,0,"B"
65069501,"Berlin","he04_6inv","loss",7,10711,1,0,"A"
65069501,"Berlin","he04_2","gain",8,15521,0,0,"B"
65069601,"Berlin","he04_2","gain",1,13921,0,0,"B"
65069601,"Berlin","he04_2inv","loss",2,18059,0,1,"B"
65069601,"Berlin","he04_6","gain",3,12734,1,1,"A"
65069601,"Berlin","he04_1","gain",4,11477,0,0,"B"
65069601,"Berlin","he04_6inv","loss",5,20683,0,1,"B"
65069601,"Berlin","he04_4","loss",6,18829,0,1,"B"
65069601,"Berlin","he04_3","loss",7,20989,0,1,"B"
65069601,"Berlin","he04_5","gain",8,5205,1,1,"A"
65069701,"Berlin","he04_6","gain",1,7845,0,0,"B"
65069701,"Berlin","he04_6inv","loss",2,3305,1,0,"A"
65069701,"Berlin","he04_2","gain",3,2591,1,1,"A"
65069701,"Berlin","he04_4","loss",4,6518,1,0,"A"
65069701,"Berlin","he04_1","gain",5,4558,0,0,"B"
65069701,"Berlin","he04_2inv","loss",6,9349,1,0,"A"
65069701,"Berlin","he04_5","gain",7,3840,0,0,"B"
65069701,"Berlin","he04_3","loss",8,3706,1,0,"A"
65069801,"Berlin","he04_5","gain",1,6829,0,0,"B"
65069801,"Berlin","he04_4","loss",2,4778,1,0,"A"
65069801,"Berlin","he04_3","loss",3,6104,1,0,"A"
65069801,"Berlin","he04_2inv","loss",4,9212,1,0,"A"
65069801,"Berlin","he04_1","gain",5,3531,0,0,"B"
65069801,"Berlin","he04_6","gain",6,5546,0,0,"B"
65069801,"Berlin","he04_6inv","loss",7,5236,0,1,"B"
65069801,"Berlin","he04_2","gain",8,6835,1,1,"A"
65069901,"Berlin","he04_4","loss",1,12552,0,1,"B"
65069901,"Berlin","he04_2inv","loss",2,15066,1,0,"A"
65069901,"Berlin","he04_1","gain",3,4075,0,0,"B"
65069901,"Berlin","he04_3","loss",4,5410,1,0,"A"
65069901,"Berlin","he04_6","gain",5,8906,1,1,"A"
65069901,"Berlin","he04_6inv","loss",6,6692,1,0,"A"
65069901,"Berlin","he04_5","gain",7,6995,0,0,"B"
65069901,"Berlin","he04_2","gain",8,4138,1,1,"A"
65070001,"Berlin","he04_3","loss",1,38032,0,1,"B"
65070001,"Berlin","he04_1","gain",2,23814,0,0,"B"
65070001,"Berlin","he04_6inv","loss",3,13074,0,1,"B"
65070001,"Berlin","he04_2inv","loss",4,16809,0,1,"B"
65070001,"Berlin","he04_6","gain",5,11490,0,0,"B"
65070001,"Berlin","he04_4","loss",6,14014,1,0,"A"
65070001,"Berlin","he04_5","gain",7,9375,0,0,"B"
65070001,"Berlin","he04_2","gain",8,9341,1,1,"A"
65070101,"Berlin","he04_2inv","loss",1,10979,1,0,"A"
65070101,"Berlin","he04_5","gain",2,10487,0,0,"B"
65070101,"Berlin","he04_2","gain",3,7317,1,1,"A"
65070101,"Berlin","he04_6inv","loss",4,8758,1,0,"A"
65070101,"Berlin","he04_4","loss",5,10339,0,1,"B"
65070101,"Berlin","he04_6","gain",6,6443,0,0,"B"
65070101,"Berlin","he04_3","loss",7,11510,0,1,"B"
65070101,"Berlin","he04_1","gain",8,10214,0,0,"B"
65070201,"Berlin","he04_6","gain",1,12372,1,1,"A"
65070201,"Berlin","he04_2","gain",2,32455,1,1,"A"
65070201,"Berlin","he04_6inv","loss",3,31583,1,0,"A"
65070201,"Berlin","he04_2inv","loss",4,5913,1,0,"A"
65070201,"Berlin","he04_4","loss",5,10157,0,1,"B"
65070201,"Berlin","he04_1","gain",6,16731,1,1,"A"
65070201,"Berlin","he04_5","gain",7,9162,1,1,"A"
65070201,"Berlin","he04_3","loss",8,6015,1,0,"A"
65070301,"Berlin","he04_5","gain",1,9364,1,1,"A"
65070301,"Berlin","he04_1","gain",2,4790,0,0,"B"
65070301,"Berlin","he04_2","gain",3,5861,1,1,"A"
65070301,"Berlin","he04_6","gain",4,13401,1,1,"A"
65070301,"Berlin","he04_4","loss",5,9119,1,0,"A"
65070301,"Berlin","he04_3","loss",6,3777,1,0,"A"
65070301,"Berlin","he04_2inv","loss",7,7477,0,1,"B"
65070301,"Berlin","he04_6inv","loss",8,9834,1,0,"A"
65070401,"Berlin","he04_6","gain",1,14063,1,1,"A"
65070401,"Berlin","he04_1","gain",2,4419,0,0,"B"
65070401,"Berlin","he04_2","gain",3,6781,1,1,"A"
65070401,"Berlin","he04_3","loss",4,7433,1,0,"A"
65070401,"Berlin","he04_5","gain",5,8356,1,1,"A"
65070401,"Berlin","he04_2inv","loss",6,6075,0,1,"B"
65070401,"Berlin","he04_4","loss",7,4876,0,1,"B"
65070401,"Berlin","he04_6inv","loss",8,8263,1,0,"A"
65070501,"Berlin","he04_2inv","loss",1,14672,1,0,"A"
65070501,"Berlin","he04_4","loss",2,14188,0,1,"B"
65070501,"Berlin","he04_6inv","loss",3,25301,0,1,"B"
65070501,"Berlin","he04_2","gain",4,40375,1,1,"A"
65070501,"Berlin","he04_1","gain",5,9968,0,0,"B"
65070501,"Berlin","he04_6","gain",6,4078,1,1,"A"
65070501,"Berlin","he04_3","loss",7,12566,0,1,"B"
65070501,"Berlin","he04_5","gain",8,11405,0,0,"B"
65070601,"Berlin","he04_6inv","loss",1,10197,0,1,"B"
65070601,"Berlin","he04_5","gain",2,3311,0,0,"B"
65070601,"Berlin","he04_1","gain",3,2075,0,0,"B"
65070601,"Berlin","he04_2","gain",4,9502,0,0,"B"
65070601,"Berlin","he04_4","loss",5,11874,0,1,"B"
65070601,"Berlin","he04_6","gain",6,8411,0,0,"B"
65070601,"Berlin","he04_3","loss",7,5916,0,1,"B"
65070601,"Berlin","he04_2inv","loss",8,11846,1,0,"A"
65070701,"Berlin","he04_6inv","loss",1,19459,0,1,"B"
65070701,"Berlin","he04_5","gain",2,22645,0,0,"B"
65070701,"Berlin","he04_2","gain",3,7406,1,1,"A"
65070701,"Berlin","he04_4","loss",4,10718,0,1,"B"
65070701,"Berlin","he04_6","gain",5,20813,0,0,"B"
65070701,"Berlin","he04_3","loss",6,4212,1,0,"A"
65070701,"Berlin","he04_1","gain",7,4819,0,0,"B"
65070701,"Berlin","he04_2inv","loss",8,7020,1,0,"A"
65070801,"Berlin","he04_5","gain",1,12076,0,0,"B"
65070801,"Berlin","he04_4","loss",2,11206,0,1,"B"
65070801,"Berlin","he04_1","gain",3,5580,1,1,"A"
65070801,"Berlin","he04_2","gain",4,9671,1,1,"A"
65070801,"Berlin","he04_3","loss",5,7171,0,1,"B"
65070801,"Berlin","he04_2inv","loss",6,9578,0,1,"B"
65070801,"Berlin","he04_6inv","loss",7,13007,1,0,"A"
65070801,"Berlin","he04_6","gain",8,6002,1,1,"A"
65070901,"Berlin","he04_2","gain",1,20682,1,1,"A"
65070901,"Berlin","he04_4","loss",2,54769,1,0,"A"
65070901,"Berlin","he04_1","gain",3,9965,1,1,"A"
65070901,"Berlin","he04_2inv","loss",4,27929,1,0,"A"
65070901,"Berlin","he04_5","gain",5,16740,1,1,"A"
65070901,"Berlin","he04_6","gain",6,49374,0,0,"B"
65070901,"Berlin","he04_3","loss",7,11172,1,0,"A"
65070901,"Berlin","he04_6inv","loss",8,19501,1,0,"A"
65071001,"Berlin","he04_6inv","loss",1,11357,0,1,"B"
65071001,"Berlin","he04_4","loss",2,20325,0,1,"B"
65071001,"Berlin","he04_3","loss",3,6990,0,1,"B"
65071001,"Berlin","he04_2","gain",4,10980,1,1,"A"
65071001,"Berlin","he04_1","gain",5,10697,0,0,"B"
65071001,"Berlin","he04_5","gain",6,9295,0,0,"B"
65071001,"Berlin","he04_6","gain",7,22590,1,1,"A"
65071001,"Berlin","he04_2inv","loss",8,8643,0,1,"B"
65071101,"Berlin","he04_6","gain",1,9512,1,1,"A"
65071101,"Berlin","he04_5","gain",2,6364,1,1,"A"
65071101,"Berlin","he04_4","loss",3,4947,0,1,"B"
65071101,"Berlin","he04_2inv","loss",4,17517,0,1,"B"
65071101,"Berlin","he04_6inv","loss",5,13760,1,0,"A"
65071101,"Berlin","he04_2","gain",6,13263,0,0,"B"
65071101,"Berlin","he04_1","gain",7,3515,0,0,"B"
65071101,"Berlin","he04_3","loss",8,11534,0,1,"B"
65071201,"Berlin","he04_4","loss",1,14295,1,0,"A"
65071201,"Berlin","he04_6","gain",2,7634,1,1,"A"
65071201,"Berlin","he04_5","gain",3,9509,0,0,"B"
65071201,"Berlin","he04_6inv","loss",4,19840,1,0,"A"
65071201,"Berlin","he04_1","gain",5,5770,0,0,"B"
65071201,"Berlin","he04_2inv","loss",6,7153,1,0,"A"
65071201,"Berlin","he04_2","gain",7,10267,1,1,"A"
65071201,"Berlin","he04_3","loss",8,17474,1,0,"A"
65071301,"Berlin","he04_1","gain",1,5782,0,0,"B"
65071301,"Berlin","he04_4","loss",2,10817,0,1,"B"
65071301,"Berlin","he04_5","gain",3,6484,0,0,"B"
65071301,"Berlin","he04_3","loss",4,32069,0,1,"B"
65071301,"Berlin","he04_2inv","loss",5,34100,0,1,"B"
65071301,"Berlin","he04_2","gain",6,9564,1,1,"A"
65071301,"Berlin","he04_6","gain",7,9609,0,0,"B"
65071301,"Berlin","he04_6inv","loss",8,28476,1,0,"A"
65071401,"Berlin","he04_6inv","loss",1,6820,1,0,"A"
65071401,"Berlin","he04_4","loss",2,16406,0,1,"B"
65071401,"Berlin","he04_6","gain",3,8519,1,1,"A"
65071401,"Berlin","he04_2inv","loss",4,12618,0,1,"B"
65071401,"Berlin","he04_2","gain",5,5610,1,1,"A"
65071401,"Berlin","he04_3","loss",6,6973,1,0,"A"
65071401,"Berlin","he04_5","gain",7,6037,1,1,"A"
65071401,"Berlin","he04_1","gain",8,4118,0,0,"B"
65071501,"Berlin","he04_6","gain",1,18371,0,0,"B"
65071501,"Berlin","he04_2inv","loss",2,21393,0,1,"B"
65071501,"Berlin","he04_1","gain",3,21000,1,1,"A"
65071501,"Berlin","he04_6inv","loss",4,15697,0,1,"B"
65071501,"Berlin","he04_4","loss",5,12596,1,0,"A"
65071501,"Berlin","he04_2","gain",6,11045,1,1,"A"
65071501,"Berlin","he04_3","loss",7,10701,1,0,"A"
65071501,"Berlin","he04_5","gain",8,10955,1,1,"A"
65071601,"Berlin","he04_5","gain",1,6498,0,0,"B"
65071601,"Berlin","he04_6","gain",2,13342,1,1,"A"
65071601,"Berlin","he04_6inv","loss",3,14487,1,0,"A"
65071601,"Berlin","he04_2","gain",4,9047,1,1,"A"
65071601,"Berlin","he04_4","loss",5,8027,0,1,"B"
65071601,"Berlin","he04_1","gain",6,6233,0,0,"B"
65071601,"Berlin","he04_3","loss",7,5961,1,0,"A"
65071601,"Berlin","he04_2inv","loss",8,10192,1,0,"A"
65071701,"Berlin","he04_3","loss",1,6798,0,1,"B"
