bibkey,paper,task,subject,choice,r,gender,age,country,soep,dogamble,doinvest,dohealth,doall,treatment,city,longitude,latitude
Frey2017,Frey et al Science Advances 2017,BART,65034001,44.7,0.5366146458583434,0,22,Germany,7,1,2.25,3.5,3.8541666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65034101,7.52,0.062416998671978745,0,29,Germany,6,1.25,2,2.125,3.25,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65034201,44.58,0.5344042196116039,1,23,Germany,6,1.75,1.5,3,3.4791666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65034301,19.08,0.17517443995593093,0,28,Germany,7,1,2,2.375,3.2916666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65034401,40.1,0.45620022753128553,0,31,Germany,8,2,1.25,2.875,3.3125,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65034501,30.4,0.3114754098360656,1,27,Germany,4,1,1,2,2.666666666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65034601,26.3,0.2586037364798427,1,26,Germany,6,1,1.75,3.5,3.6041666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65034701,22.08,0.20845921450151056,0,28,Germany,3,1,1,3.25,3.1875,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65034801,24.84,0.24079100426521907,0,24,Germany,6,1,1,3,2.958333333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65034901,40,0.45454545454545453,1,24,Germany,3,1,1,3,3.0208333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035001,46.74,0.5751907457543688,0,33,Germany,6,1.5,2.75,2.625,3.7916666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035101,49,0.620253164556962,0,22,Germany,6,1.25,1.5,3.5,3.4166666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035201,42.06,0.48941121712822905,0,25,Germany,4,1.5,2.25,3.875,4.166666666666666,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035301,33.33,0.3520650681314038,1,25,Germany,6,1,2.75,2.75,3.8333333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035401,44.74,0.5373528705260631,1,31,Germany,5,1.5,2.25,2.125,3.2083333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035501,43.19,0.5092559839641552,1,22,Germany,7,1,1.25,2,3.25,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035601,18.62,0.1702322179557506,1,24,Germany,7,1,1,2.25,2.729166666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035701,68.67,1.157424574414293,0,31,Germany,7,1,1.75,3.5,3.7708333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035801,14.62,0.1289469042159111,1,24,Germany,4,1,1,1.875,2.625,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65035901,39.29,0.44290384398602184,1,27,Germany,5,1,1,2.875,3.4791666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036001,31.91,0.33208450411072954,0,25,Germany,3,1.5,2.75,2.625,3.625,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036101,50,0.6410256410256411,1,29,Germany,3,1,2,1.875,2.854166666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036201,22.12,0.2089157536834152,0,20,Germany,7,1,2.5,3.5,3.75,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036301,40.28,0.4591883264933881,1,22,Germany,3,1,2.25,1.75,2.9375,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036401,50.33,0.6479979400025749,0,26,Germany,3,1.5,3,3,3.7708333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036501,42.11,0.4902782628943998,0,20,Germany,3,1,1,3.25,3.5,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036601,40.28,0.4591883264933881,0,27,Germany,5,1,1,2.25,3.4166666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036701,59.09,0.8574952837033814,1,24,Germany,6,1,1,3.125,3.375,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036801,38.1,0.42380422691879865,1,23,Germany,2,1,1.25,2.625,2.770833333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65036901,43.4,0.5130023640661938,1,25,Germany,6,1,1.25,3.125,3.3125,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037001,30.43,0.3118786512247617,0,24,Germany,7,1.75,2,3,3.6458333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037101,37.27,0.4107792350931336,1,23,Germany,3,1,1.75,1.875,2.875,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037201,15.69,0.13970260885050306,1,24,Germany,4,2,1,2.375,2.958333333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037301,28.75,0.28967254408060455,1,28,Germany,3,1,1.25,2.5,2.625,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037401,25.96,0.2544100352802823,1,24,Germany,3,1,2.5,2.5,3.3125,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037501,40,0.45454545454545453,1,27,Germany,6,1,1.75,3.5,3.625,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037601,35.09,0.3776773221397051,1,26,Germany,6,1,1.25,2.5,3.1458333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037701,28.63,0.2881151252893227,1,29,Germany,8,1.75,1,2.75,3.6041666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037801,33.9,0.36025504782146656,1,25,Germany,3,1,1,1.875,2.708333333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65037901,25.35,0.24695567462250365,1,20,Germany,4,1,1,3.375,3,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038001,19.61,0.18092074914660022,1,26,Germany,3,1.25,1,2.625,3.2916666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038101,32.91,0.3460931748869492,1,24,Germany,5,1,2,2.5,2.979166666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038201,33.45,0.3537810682178742,1,25,Germany,4,1,1,2.5,3.2291666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038301,48.33,0.6066273377682941,0,25,Germany,7,1,1,1.75,2.958333333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038401,36.53,0.39936591232097957,0,25,Germany,7,3.25,2,3.375,4.104166666666666,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038501,30.42,0.3117442098790736,1,23,Germany,6,1,3,2.875,3.5625,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038601,36.94,0.4056665934548649,1,25,Germany,3,2,2.75,2,3.0416666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038701,54.12,0.7325392528424473,1,21,Germany,5,1,2,2,3.0833333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038801,34.68,0.3716245177882555,0,22,Germany,3,1.75,2,2.5,3.1458333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65038901,64.36,1.011313639220616,1,29,Germany,3,2.25,2.75,3.625,4.145833333333334,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039001,51.47,0.672546713707043,1,26,Germany,2,1,3,1.625,3.125,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039101,29.38,0.2979111742040154,1,26,Germany,3,1,1,1.75,2.895833333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039201,34.29,0.3659161242129975,0,25,Germany,4,1.75,1,2.875,3.5,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039301,47.32,0.5865146256817054,1,26,Germany,5,1,1,2.75,2.791666666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039401,58.24,0.834862385321101,1,22,Germany,7,1,1.5,2.625,3.4166666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039501,55.33,0.761387092335214,1,21,Germany,6,1,1,2.375,3.1041666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039601,45.75,0.5562310030395137,1,21,Germany,5,1,1,2.375,2.75,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039701,35.91,0.389944619394071,0,26,Germany,3,2.25,2.75,2.375,3.8333333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039801,36.58,0.4001312623058412,1,27,Germany,3,1,1,3.5,3.3333333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65039901,16.25,0.14541387024608501,1,21,Germany,2,1,1,1.375,2.75,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65040001,56.25,0.7839721254355401,0,29,Germany,6,2.25,1.5,2.5,3.3541666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65040201,26.09,0.25601020508291633,1,25,Germany,5,1,2,3,3.3125,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65040301,81,1.7234042553191489,1,26,Germany,2,2,1.5,2.625,3.4166666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65040401,49.33,0.6270497012838439,1,26,Germany,7,1,1,3,3.1041666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65040501,9.93,0.0841026509697637,0,22,Germany,2,1.5,2.25,3.5,4.354166666666666,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65040601,35.9,0.38979370249728557,1,28,Germany,7,1.5,2.75,3.625,4.020833333333334,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65040701,52.35,0.6920026437541308,1,27,Germany,7,1,1,2.75,3.2291666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65040801,25.04,0.24320124320124317,1,24,Germany,3,1.25,2.25,2.25,2.979166666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65040901,29.04,0.29345189975747776,0,23,Germany,3,1,2.75,3.125,3.75,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65041001,66.27,1.0735460878017171,1,26,Germany,7,1,2,2,2.895833333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65041101,29.86,0.3042592215202771,0,22,Germany,8,1,1,2.5,3.0625,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65041201,45.79,0.5569882009487896,1,35,Germany,7,1,1.25,2.25,3.1041666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65041301,31.04,0.3201320132013201,1,26,Germany,7,1,1,2.125,2.770833333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65041401,30,0.30612244897959184,0,23,Germany,7,1,1.75,3.875,3.7083333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65041501,28.38,0.28488255370407545,0,26,Germany,5,1,1,2.375,2.958333333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65041601,50,0.6410256410256411,0,23,Germany,5,1.25,3.25,2.875,3.4791666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65041801,17.88,0.16236832546313112,0,25,Germany,4,1,1,3.25,3.75,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65041901,22.27,0.21063085217062327,1,22,Germany,5,1.5,1,1.875,2.854166666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042001,35,0.3763440860215054,1,25,Germany,4,1,2.25,2.375,3.125,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042101,39.65,0.4487832484436899,1,22,Germany,4,1.5,1.25,2.75,3.1041666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042201,38.15,0.4245965498052309,0,26,Germany,2,1,1.25,3.125,3.1041666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042301,30,0.30612244897959184,1,30,Germany,7,2.75,2.75,3.875,4.145833333333334,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042401,16.58,0.14880631843475137,1,28,Germany,5,1,1,2.25,2.708333333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042501,40.05,0.4553723706651506,1,33,Germany,4,1,1.75,2.625,3.3333333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042601,45.45,0.5505754088431254,0,33,Germany,7,1,1.25,2,3.3125,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042701,29.76,0.30293159609120524,0,26,Germany,6,1,1.75,2.25,3.5208333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042801,47.06,0.5814183345688164,1,30,Germany,6,2,1.25,2.5,3.4791666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65042901,23.08,0.2199771254288982,1,32,Germany,4,1,1,1.75,2.708333333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65043101,12.32,0.10650069156293222,1,24,Germany,2,1,1,1.375,2.520833333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65043401,54.28,0.7362995116657624,0,26,Germany,6,1,3,2.125,3.3541666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65043501,43.82,0.520551199809931,0,26,Germany,9,1.75,1.25,2.75,3.2083333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65043601,60,0.8823529411764706,1,21,Germany,4,1,1.5,2.625,3.4166666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65043801,31.25,0.32299741602067183,1,24,Germany,6,1,1,2,2.75,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65043901,57.38,0.8125177003681676,1,26,Germany,3,2,1,2.5,3.2083333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044001,44.74,0.5373528705260631,0,25,Germany,5,1.25,2,2.5,3.2291666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044101,30,0.30612244897959184,1,25,Germany,3,1,2.5,2,3,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044201,36.16,0.3937282229965156,1,26,Germany,5,1,1.75,3,2.979166666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044301,32.91,0.3460931748869492,1,21,Germany,6,2,1,1.5,2.729166666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044401,26.54,0.2615809185886063,1,29,Germany,3,1.25,1,3.625,3.6875,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044501,58,0.8285714285714286,1,27,Germany,3,1,1,3,3.1458333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044601,49.68,0.634320735444331,0,24,Germany,5,1.75,1.75,3.125,3.2708333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044701,51.5,0.673202614379085,1,27,Germany,6,1,1,2.375,3.1666666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044801,56.73,0.7959870913427808,1,29,Germany,7,4,1,2.125,3.6041666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65044901,31.19,0.3221774610060944,0,24,Germany,8,1.5,1.5,1,2.354166666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045001,50.12,0.6435541859270673,1,20,Germany,4,1,1.25,2.375,3.2291666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045101,44.95,0.5412402167369055,1,25,Germany,6,1,1,2.375,2.6875,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045201,26.56,0.2618296529968454,0,31,Germany,6,3,3.5,4.375,4.875,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045301,48.75,0.6151419558359621,0,35,Germany,7,3.5,3.75,3.75,4.666666666666666,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045401,51.56,0.674515960230246,0,20,Germany,7,1,1,3.625,3.5833333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045501,29.32,0.2971220105391163,0,20,Germany,7,1.25,1.75,3.875,3.8333333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045601,18.88,0.17302052785923752,1,23,Germany,6,1,2,2.375,3.1666666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045701,50.5,0.6516129032258065,1,24,Germany,7,1,1,2.375,2.791666666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045801,37.59,0.41577259152748597,1,23,Germany,3,1.25,1.25,2.25,3,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65045901,38.35,0.4277746793084216,0,25,Germany,7,1,1,3.5,3.3333333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65046001,51.89,0.6817763762974642,0,20,Germany,8,3.25,2.25,3.875,4.4375,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65046101,18.15,0.16522530723714154,1,25,Germany,6,1,1,2,2.583333333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65046201,42.87,0.5035827557852696,1,33,Germany,7,1,1.5,2.5,3.375,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65046301,56.64,0.7937219730941704,1,27,Germany,8,1,1,2.75,3.4166666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65046401,30.83,0.31727899557476585,0,27,Germany,4,1.5,2.25,3.625,3.6875,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65046601,46.56,0.5717092337917485,0,29,Germany,8,1,1.5,1.625,2.916666666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65046701,38.1,0.42380422691879865,1,24,Germany,3,1,2.5,2.875,3.5416666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65046801,53,0.7066666666666667,0,23,Germany,8,2,1.5,3.875,3.9375,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65046901,28.2,0.28256513026052105,0,28,Germany,7,1.25,2.25,2.25,3.4583333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65047001,44.42,0.5314668581000239,1,28,Germany,6,1.25,2.25,1.125,3,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65047101,56.33,0.7859634435607645,1,23,Germany,1,1.25,2.75,2.25,3.1458333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65047201,37.84,0.41969831410825204,1,25,Germany,2,1,1,2.625,2.791666666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65047301,40,0.45454545454545453,1,24,Germany,8,2.25,2,3.5,3.8958333333333335,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65047401,44.89,0.5401275418120564,1,25,Germany,3,1,1,2.625,2.958333333333333,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65047501,29.26,0.29633380595503345,0,31,Germany,6,1,2.5,2,3.2291666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65047601,41.95,0.48750726321905874,1,31,Germany,3,1.25,2.5,1.75,3,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65047701,16.86,0.1517005578549577,1,28,Germany,2,1,1,2.375,2.729166666666667,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65047901,58.21,0.8340736495199886,1,20,Germany,3,1,1,3.5,3.0416666666666665,,Berlin,13.404954,52.520008
Frey2017,Frey et al Science Advances 2017,BART,65048001,50.11,0.6433431762742329,0,23,Germany,4,1.5,1,3.125,3.3333333333333335,,Berlin,13.404954,52.520008
